Track,Hours Played
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 8b, Pas d'action. Dances of the Maids of Honour and Pages",0.033514722222222224
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 8c, Pas d'action. Aurora's Variation",0.05870722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 8d, Pas d'action. Coda",0.04178888888888889
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act I ""The Spell"": No. 9, Finale",0.1268
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 10, Entr'acte and Scene",0.04575166666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 11, Blind Man's Buff",0.028096944444444445
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12a, Scene. Moderato",0.014429722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12b, Dance of the Duchesses",0.015211111111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12c, Dance of the Baronesses",0.014814722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12d, Dance of the Countesses",0.010966666666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 12e, Dance of the Marchionesses",0.0129
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 13a, Farandole. Scene",0.004451944444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 13b, Farandole. Dance",0.02678888888888889
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 14, Scene. Allegro con spirito",0.08982583333333333
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 15a, Pas d'action. Scene of Aurora and Désiré",0.091
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 15b, Pas d'action. Aurora's Variation",0.022833333333333334
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 15c, Pas d'action. Coda",0.02485916666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 16, Scene. Allegro agitato",0.012036944444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 1: No. 17, Panorama",0.06684444444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 2: No. 18, Entr'acte. Andante",0.1
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 2: No. 19, Symphonic Entr'acte ""Sleep""",0.12868527777777777
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act II ""The Vision"", Scene 2: No. 20, Finale",0.039925833333333334
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 22, Polonaise",0.07612972222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23a, Pas de quatre. Allegro non tanto",0.03527416666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23b, Pas de quatre. Variation I ""The Gold Fairy""",0.018214722222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23c, Pas de quatre. Variation II ""The Silver Fairy""",0.01361111111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23d, Pas de quatre. Variation III ""The Sapphire Fairy""",0.012329722222222223
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23e, Pas de quatre. Variation IV ""The Diamond Fairy""",0.012266666666666667
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 23f, Pas de quatre. Coda",0.0125925
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 24, Pas de caractère. Puss-in-Boots and the White Cat",0.031525833333333336
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25a, Pas de quatre. Adagio",0.033529722222222225
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25b, Pas de quatre. Variation I ""Cinderella and Prince Fortuné""",0.015948055555555556
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25c, Pas de quatre. Variation II ""The Blue Bird and Princess Florine""",0.013025833333333334
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 25d, Pas de quatre. Coda",0.023311111111111112
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 26a, Pas de caractère. Little Red Riding-Hood and the Wolf",0.02268138888888889
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 26b, Pas de caractère. Cinderella and Prince Fortuné",0.04335555555555556
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28b, Pas de deux. Entrance",0.028059166666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28c, Pas de deux. Adagio",0.07773694444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28d, Pas de deux. Variation I ""Prince Désiré""",0.017374166666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28e, Pas de deux. Variation II ""Aurora""",0.03222972222222222
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 28f, Pas de deux. Coda",0.022433333333333333
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 30a, Finale",0.09547027777777778
"Tchaikovsky: The Sleeping Beauty, Op. 66, Act III ""The Wedding"": No. 30b, Apotheosis",0.039559166666666666
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 1, Marche de salon",0.16913333333333333
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 2, Entrance of the Fairies - Scène dansante",0.1484961111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3a, Pas de six. Introduction",0.020385
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3b, Pas de six. Grand adage",0.1283036111111111
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3c, Pas de six. Variation I ""Candide""",0.030148055555555553
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3d, Pas de six. Variation II ""Coulante, the Fairy of Blooming Wheat""",0.01916277777777778
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3e, Pas de six. Variation III ""Breadcrumb""",0.03264444444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3f, Pas de six. Variation IV ""The Singing Canary""",0.016651666666666665
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3g, Pas de six. Variation V ""Violante""",0.034022222222222225
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3h, Pas de six. Variation VI ""The Lilac Fairy""",0.033348055555555554
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3i, Pas de six. Coda",0.05037027777777778
"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 4, Finale",0.28603694444444444
"Tchaikovsky: The Sleeping Beauty, Op. 66: Introduction",0.1037575
"The Nutcracker (Suite), Op. 71a, TH 35: 1. Miniature Overture. Allegro giusto",0.03866611111111111
"The Nutcracker (Suite), Op. 71a, TH 35: 2b. Dance of the Sugar-Plum Fairy. Andante ma non troppo",0.0274
"The Nutcracker (Suite), Op. 71a, TH 35: 2c. Russian Dance. Trepak. Tempo di Trepak, molto vivace",0.001048888888888889
"The Nutcracker (Suite), Op. 71a, TH 35: 2d. Arabian Dance. Allegretto",0.0498175
"The Nutcracker (Suite), Op. 71a, TH 35: 2f. Dance of the Reed-Pipes. Moderato assai",0.04346277777777778
"The Nutcracker (Suite), Op. 71a, TH. 35: I. Miniature Overture",0.24764416666666667
"The Nutcracker (Suite), Op. 71a, TH. 35: II. Danses caractéristiques a. Marche (Tempo di marcia viva)",0.07722222222222222
"The Nutcracker (Suite), Op. 71a, TH. 35: III. Valse des fleurs (Tempo di Valse)",0.23574055555555556
"The Nutcracker (Suite), Op. 71a, TH. 35: III. Waltz of the Flowers",0.22768638888888887
"The Nutcracker (Suite), Op. 71a, TH. 35: IIa. March",0.083465
"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance of the Sugar-Plum Fairy",0.07685194444444446
"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Danse de la fée-Dragée (Andante non troppo)",0.06407388888888889
"The Nutcracker (Suite), Op. 71a, TH. 35: IIc. Danse russe Trépak (Tempo di Trépak, molto vivace)",0.03647916666666667
"The Nutcracker (Suite), Op. 71a, TH. 35: IIc. Russian Dance (Trepak)",0.03888888888888889
"The Nutcracker (Suite), Op. 71a, TH. 35: IId. Arabian Dance (Coffee)",0.12555555555555556
"The Nutcracker (Suite), Op. 71a, TH. 35: IId. Danse arabe (Allegretto)",0.062045
"The Nutcracker (Suite), Op. 71a, TH. 35: IIe. Chinese Dance (Tea)",0.04111111111111111
"The Nutcracker (Suite), Op. 71a, TH. 35: IIe. Danse chinoise (Allegro moderato)",0.021666666666666667
"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Dance of the Reed-Pipes (Mirlitons)",0.08611111111111111
"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Danse des mirlitons (Moderato assai)",0.04242777777777777
"The Nutcracker Suite, Op. 71a, TH 35: I. Ouverture miniature. Allegro giusto",0.05685166666666667
"The Nutcracker Suite, Op. 71a: II. Danses caractéristiques: b) Danse de la Fée Dragée. Andante non troppo",0.028062777777777777
"The Nutcracker, Act II: Dance of Sugar Plum Fairy",0.15666666666666668
"The Nutcracker, Op. 71, TH 14 / Act 1: 3. Children's Galop and Entry of the Parents (Arr. Piano)",0.0008913888888888889
"The Nutcracker, Op. 71, TH 14 / Act 1: 4. Dance Scene - Drosselmeyer's Presents (Arr. Piano)",0.09222222222222222
"The Nutcracker, Op. 71, TH 14 / Act 1: 5. Scene - Grandfather Dance (Arr. Piano)",0.11532916666666666
"The Nutcracker, Op. 71, TH 14 / Act 1: 6. Departure of the Guests - Clara and the Nutcracker (Arr. Piano)",0.11414444444444445
"The Nutcracker, Op. 71, TH 14 / Act 1: 7. The Battle (Arr. Piano)",0.05564527777777778
"The Nutcracker, Op. 71, TH 14 / Act 1: 8. A Pine Forest in Winter (Arr. Piano)",0.07335916666666667
"The Nutcracker, Op. 71, TH 14 / Act 1: 9. Waltz of the Snowflakes (Arr. Piano)",0.08070277777777778
"The Nutcracker, Op. 71, TH 14 / Act 1: No. 1 Decoration and Illumination of the Christmas Tree - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.014150555555555555
"The Nutcracker, Op. 71, TH 14 / Act 1: No. 2 March - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.040385
"The Nutcracker, Op. 71, TH 14 / Act 1: No. 3 Children's Galop and Entry of the Parents - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.04051111111111111
"The Nutcracker, Op. 71, TH 14 / Act 1: No. 4 Arrival of Drosselmeyer - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.09667777777777778
"The Nutcracker, Op. 71, TH 14 / Act 1: No. 5 Presentation of the Nutcracker and Grandfather's Dance - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.06425527777777777
"The Nutcracker, Op. 71, TH 14 / Act 1: Overture (Arr. Piano)",0.04527222222222222
"The Nutcracker, Op. 71, TH 14 / Act 2: 10. The Magical Palace of Sweets (Arr. Piano)",0.06940027777777778
"The Nutcracker, Op. 71, TH 14 / Act 2: 12b. Character Dances: Coffee (Arabian Dance) (Arr. Piano)",0.10170138888888888
"The Nutcracker, Op. 71, TH 14 / Act 2: 12c. Character Dances: Tea (Chinese Dance) (Arr. Piano)",0.015047222222222222
"The Nutcracker, Op. 71, TH 14 / Act 2: 12d. Character Dances: Trépak (Russian Dance) (Arr. Piano)",0.010181111111111111
"The Nutcracker, Op. 71, TH 14 / Act 2: 12f. Character Dances: Mother Gigogne and the Clowns (Arr. Piano)",0.07739499999999999
"The Nutcracker, Op. 71, TH 14 / Act 2: 14b. Pas de deux: Variation I (Tarantella) (Arr. Piano)",0.010011111111111111
"The Nutcracker, Op. 71, TH 14 / Act 2: 14c. Pas de deux: Variation II (Dance of the Sugar-Plum Fairy) (Arr. Piano)",0.08199111111111111
"The Nutcracker, Op. 71, TH 14 / Act 2: 15a. Final Waltz (Arr. Piano)",0.05956694444444444
"The Nutcracker, Op. 71, TH 14 / Act 2: No. 10 The Magic Castle on the Mountain of Sweets - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.0012769444444444445
"The Nutcracker, Op. 71, TH 14 / Act 2: No. 14c Pas de deux. The Prince and the Sugar-Plum Fairy: Variation II (Dance of the Sugar-Plum Fairy) - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.0031972222222222224
"The Nutcracker, Op. 71, TH 14 / Act 2: No. 14d Pas de deux. The Prince and the Sugar-Plum Fairy: Coda - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.0016725
"The Nutcracker, Op. 71, TH 14 / Act 2: No. 15 Final Waltz and Apotheosis - Live at Walt Disney Concert Hall, Los Angeles / 2013",0.0015716666666666667
"The Nutcracker, Op. 71, TH 14: Act II: No. 12b, Divertissement. Coffee (Arabian Dance)",0.05223944444444444
"The Nutcracker, Op. 71, TH 14: Act II: No. 14, Pas de deux. Variation II, Dance of the Sugar-Plum Fairy",0.015645
"The Nutcracker, Op. 71, TH.14 / Act 2: No. 14b Pas de deux: Variation I (Tarantella)",0.010055555555555555
"The Nutcracker, Op. 71, TH.14 / Act 2: No. 14c Pas de deux: Variation II (Dance of the Sugar-Plum Fairy)",0.008484722222222222
"The Nutcracker, Op. 71, TH.14 / Act 2: No. 14d Pas de deux: Coda",0.022029166666666666
"The Nutcracker, Op. 71, TH.14 / Act 2: No. 15 Final Waltz and Apotheosis",0.015984444444444443
"The Nutcracker, Op.71, TH.14 / Act 1: No. 1 The Christmas Tree",0.21662416666666667
"The Nutcracker, Op.71, TH.14 / Act 1: No. 2 March",0.16082888888888888
"The Nutcracker, Op.71, TH.14 / Act 1: No. 3 Galop And Dance Of The Parents",0.22599999999999998
"The Nutcracker, Op.71, TH.14 / Act 1: No. 4 Dance Scene - The Presents Of Drosselmeyer",0.4731666666666667
"The Nutcracker, Op.71, TH.14 / Act 1: No. 5 Scene - Grandfather Dance",0.4975777777777778
"The Nutcracker, Op.71, TH.14 / Act 1: No. 6 Clara And The Nutcracker",0.33486055555555555
"The Nutcracker, Op.71, TH.14 / Act 1: No. 7 The Nutcracker Battles The Army Of The Mouse King - He Wins And Is Transformed Into Prince Charming",0.11011833333333333
"The Nutcracker, Op.71, TH.14 / Act 1: No. 8 In The Christmas Tree",0.1323111111111111
"The Nutcracker, Op.71, TH.14 / Act 1: No. 9 Scene And Waltz Of The Snowflakes",0.21205888888888888
"The Nutcracker, Op.71, TH.14 / Act 2: No. 10 The Magic Castle On The Mountain Of Sweets",0.14226666666666668
"The Nutcracker, Op.71, TH.14 / Act 2: No. 11 Clara And Prince Charming",0.1536888888888889
"The Nutcracker, Op.71, TH.14 / Act 2: No. 12 Divertissement",0.40524444444444446
"The Nutcracker, Op.71, TH.14 / Act 2: No. 13 Waltz Of The Flowers",0.23122222222222222
"The Nutcracker, Op.71, TH.14 / Act 2: No. 15 Final Waltz And Apotheosis",0.1848738888888889
"The Nutcracker, Op.71, TH.14 / Act 2: No.14 Pas de deux: Intrada - Variation I/II - Coda",0.3071183333333333
"The Nutcracker, Op.71, TH.14: Overture",0.23728305555555554
"The Seasons, Op. 37-bis: VI. June - Barcarole",0.08031833333333334
"The Seasons, Op. 37a, TH 135: 1. January: By The Fireside",0.11375138888888889
"The Seasons, Op. 37a, TH 135: 1. January: By the Hearth",0.048392500000000005
"The Seasons, Op. 37a, TH 135: 10. October: Autumn Song",0.10906833333333334
"The Seasons, Op. 37a, TH 135: 10. October: Autumn's Song",0.004453888888888889
"The Seasons, Op. 37a, TH 135: 11. November: On The Troika",0.04958527777777778
"The Seasons, Op. 37a, TH 135: 11. November: On the Troika",0.09708111111111112
"The Seasons, Op. 37a, TH 135: 12. December: Christmastide",0.04822527777777778
"The Seasons, Op. 37a, TH 135: 12. December: Yuletide",0.057455
"The Seasons, Op. 37a, TH 135: 2. February: Shrovetide Festival",0.04311472222222222
"The Seasons, Op. 37a, TH 135: 3. March: Song Of The Lark",0.048259166666666665
"The Seasons, Op. 37a, TH 135: 3. March: Song of the Lark",0.07941055555555555
"The Seasons, Op. 37a, TH 135: 4. April: Snowdrop",0.09152722222222223
"The Seasons, Op. 37a, TH 135: 4. April: The Snowdrop",0.04409222222222222
"The Seasons, Op. 37a, TH 135: 5. May: White Nights",0.16735027777777778
"The Seasons, Op. 37a, TH 135: 6. June: Barcarolle",0.2961175
"The Seasons, Op. 37a, TH 135: 7. July: Reaper's Song",0.0264475
"The Seasons, Op. 37a, TH 135: 7. July: Song Of The Reaper",0.028414722222222223
"The Seasons, Op. 37a, TH 135: 8. August: Harvest",0.05090361111111111
"The Seasons, Op. 37a, TH 135: 8. August: The Harvest",0.05952944444444445
"The Seasons, Op. 37a, TH 135: 9. September: The Hunt",0.08219888888888889
"The Seasons, Op. 37a: X. October",0.08876277777777777
"The Seasons, Op. 37b: VI. June, ""Barcarolle""",0.0024508333333333335
"The Sleeping Beauty (Suite), Op. 66a, TH. 234: I. Introduction - The Lilac Fairy",0.15235666666666667
"The Sleeping Beauty (Suite), Op. 66a, TH. 234: II. Pas d'action: Rose Adagio",0.09581305555555555
"The Sleeping Beauty (Suite), Op. 66a, TH. 234: III. Pas de caractère: Puss in Boots",0.028629444444444443
"The Sleeping Beauty (Suite), Op. 66a, TH. 234: IV. Panorama. Andantino",0.1829963888888889
"The Sleeping Beauty (Suite), Op. 66a, TH. 234: V. Waltz",0.12304638888888889
"The Sleeping Beauty Suite, Op. 66a, TH 234: IV. Panorama",0.05886277777777778
"The Sleeping Beauty, Op. 66, TH 13 / Act 1: 6. Valse",0.0012575
"The Sleeping Beauty, Op. 66, TH 13: Valse",0.0010641666666666666
"The Sleeping Beauty, Op. 66, TH.13 / Act 3: 28e. Pas de deux: Coda (Allegro vivace) (The Three Ivans)",0.010235555555555555
"The Sleeping Beauty, Op. 66, TH.13 / Prologue: 3h. Pas de six: Variation VI (Lilac Fairy)(Waltz)",0.01796277777777778
"The Snow Maiden, Op. 12: I. Introduction",0.17301444444444447
"The Snow Maiden, Op. 12: II. Dance and Chorus of Birds",0.23544666666666667
"The Snow Maiden, Op. 12: III. Monologue of Frost",0.08552944444444444
"The Snow Maiden, Op. 12: IV. Shrovetide Procession Chorus",0.041223888888888886
"The Tempest, Op. 18",1.0863072222222223
"The Tempest, Op. 18, TH 44",0.6039730555555555
"The Volunteer Fleet March, TH 140",0.0659161111111111
"The Voyevoda, Op. 78: Voyevoda, Op. 78",0.36295555555555553
"Theme with Variations in A Minor, TH 121: Variation 4",0.0642888888888889
"Theme with Variations in A Minor, TH 121: Variation 5",0.010368055555555556
"Theme with Variations in A Minor, TH 121: Variation 6",0.02861388888888889
"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano)",0.03805555555555556
"Valse sentimentale, Op. 51, No. 6",0.08604694444444444
"Valse-Caprice, Op. 4, TH 126",1.2907513888888889
"Valse-Scherzo in A Major, Op. 7, TH 129",0.7870663888888889
"Valse-Scherzo in A Major, TH 146",0.09546388888888889
"Valse-Scherzo, Op. 34, TH 58 (Arr. Bezekirsky)",0.09601444444444444
"Variations on a Rococo Theme, Op. 33, TH 57: Theme. Moderato quasi andante",0.07561833333333333
"Variations on a Rococo Theme, Op. 33, TH 57: Var. 1, Tempo della thema",0.06191833333333333
"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",0.04501444444444445
"Variations on a Rococo Theme, Op. 33, TH 57: Variazione III: Andante sostenuto",0.0839511111111111
"Variations on a Rococo Theme, Op. 33, TH. 57: Moderato assai quasi andante",0.04532194444444444
"Variations on a Rococo Theme, Op. 33, TH. 57: Tema: Moderato semplice",0.06470333333333333
"Variations on a Rococo Theme, Op. 33, TH. 57: Variazione I: Tempo del Tema",0.015451666666666666
"Variations on a Rococo Theme, Op. 33, TH. 57: Variazione II: Tempo del Tema",0.020403611111111112
"Variations on a Rococo Theme, Op. 33, TH. 57: Variazione III: Andante sostenuto",0.06631472222222222
"Variations on a Rococo Theme, Op. 33, TH. 57: Variazione IV: Andante grazioso",0.031455555555555556
"Variations on a Rococo Theme, Op. 33, TH. 57: Variazione V: Allegro moderato",0.06901416666666667
"Variations on a Rococo Theme, Op. 33, TH. 57: Variazione VI: Andante",0.0034741666666666666
"Variations on a Rococo Theme, Op. 33, TH. 57: Variazione VII e Coda: Allegro vivo",0.0018316666666666668
"Violin Concerto in D Major, Op. 35, TH 59: I. Allegro moderato",2.976236111111111
"Violin Concerto in D Major, Op. 35, TH 59: II. Canzonetta. Andante",0.7673658333333333
"Violin Concerto in D Major, Op. 35, TH 59: III. Finale. Allegro vivacissimo",0.9976563888888889
"Violin Concerto in D Major, Op. 35, TH. 59: II. Canzonetta. Andante",0.1187938888888889
"Violin Concerto in D Major, Op. 35: I. Allegro moderato",0.013918888888888889
"Violin Concerto in D Major, Op. 35: I. Allegro moderato - Live",0.0058694444444444445
"Violin Concerto in D Major, Op. 35: III. Finale. Allegro vivacissimo",0.004055555555555555
"Violin Concerto in D Major, Op. 35: Opening Applause",0.006277777777777778
"Violin and Orchestra Concerto in D Major, Op. 35, TH 59: I. Allegro moderato",0.0037730555555555555
